sample_id,model,faithfulness_score,num_transitions,num_justified,avg_confidence
pilot_0631,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0625,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0647,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.29,3,1,62.333333333333336
pilot_0650,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0635,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0678,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0684,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0704,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0664,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0673,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0642,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0634,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0475,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0483,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0695,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0687,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0486,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0622,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0682,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0710,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0690,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0638,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0705,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0670,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0657,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0719,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0738,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0662,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0686,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0627,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0724,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0720,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0630,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0702,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0671,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0721,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0665,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0639,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0666,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0685,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0701,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0679,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0712,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0669,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0709,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0706,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0711,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0728,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0708,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0754,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0756,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0742,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0746,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0713,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0714,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0698,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0725,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0751,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0734,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0716,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0753,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0683,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0723,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0663,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.2833333333333333,3,1,61.666666666666664
pilot_0700,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0735,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0731,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0694,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0717,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0760,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0727,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0759,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0737,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0733,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0771,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0765,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0768,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0784,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0747,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0744,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0748,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0715,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0752,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0773,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0795,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0743,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0792,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0810,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0798,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0782,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0755,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0770,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0740,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0818,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0757,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0741,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0739,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0777,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0825,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0781,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0821,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.44,2,1,69.0
pilot_0801,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0769,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0803,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0774,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.2833333333333333,3,1,61.666666666666664
pilot_0799,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0819,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0788,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0749,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0816,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0837,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0805,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0807,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0823,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0832,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0838,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0813,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0827,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0811,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0848,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0869,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0862,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0871,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0797,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0836,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0845,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0793,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0842,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0846,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0853,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0778,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0808,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0812,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0858,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0861,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0865,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0789,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0775,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0790,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0767,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0814,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0820,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0854,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0872,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0834,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0835,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0833,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0783,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0900,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0856,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0876,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0829,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0850,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0867,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0892,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0879,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0896,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0908,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0921,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0844,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0852,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0786,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0785,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0855,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0860,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0859,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0899,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0864,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0863,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0904,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0851,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0889,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0815,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0802,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0870,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0787,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0887,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0874,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0894,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0931,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0873,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0884,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0885,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0925,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0934,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0930,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0909,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0951,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0949,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0945,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0936,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0877,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0883,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0839,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0888,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0886,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.425,2,1,67.5
pilot_0955,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0880,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0959,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0916,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0957,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0919,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0966,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0969,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0922,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0954,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0920,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0913,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0940,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0926,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0964,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0953,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0881,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0938,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0890,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0895,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0828,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0868,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0898,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0903,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0906,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0927,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0977,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0975,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0971,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0956,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0933,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0980,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0941,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0905,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0918,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0847,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0915,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0907,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0960,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0948,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0984,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0974,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0997,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0990,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0993,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0897,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0882,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0967,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1116,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0986,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0923,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0943,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0929,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0970,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0928,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0944,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0924,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0947,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0992,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0963,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0952,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1112,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0965,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0950,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1117,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_1109,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1105,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0982,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0988,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1113,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0981,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0995,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_1101,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0996,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1114,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1121,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0939,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0937,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0978,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1131,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_1130,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_1136,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_1111,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1107,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0987,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0989,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0961,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_1146,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0999,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1118,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1102,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_1142,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_1119,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1150,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0973,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.2833333333333333,3,1,61.666666666666664
pilot_0979,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_1127,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_1124,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_1132,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0962,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_1138,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_1137,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0994,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0935,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_1104,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0985,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
